target_index,pixel_scale,FWHM,R_E,r_s_eff,N_pix_expected,A_expected,max_snr_expected,IC_joint_expected,N_pix,A,max_snr,IC_joint
1269,0.1,0.4,0.7750026553599079,0.8271017712348544,46,0.4600000000000001,4.653614004385434,2.6939038358401244,122,1.2200000000000002,6.103638949892856,7.144701477662938
1270,0.1,0.4,1.174306705796096,0.097320900732354,153,1.5300000000000002,16.521103217361212,115.38433974277865,199,1.9900000000000004,16.180645967404157,150.07505626675132
1271,0.1,0.4,1.1277778513591212,0.7374954748200194,0,0.0,0.7081636556019613,0.0,59,0.5900000000000001,3.4105182932595537,5.638923856314721
1272,0.1,0.4,0.663258386198264,0.2104802557078005,59,0.5900000000000001,5.004102236859874,11.619927441087091,114,1.1400000000000001,6.184905628108517,22.45206319125302
1273,0.1,0.4,1.0734721773284863,0.1563014905513927,0,0.0,0.0041160449346508785,0.0,38,0.38000000000000006,3.155269002888818,16.3114018437135
1274,0.1,0.4,1.2126935306027165,0.7780249219085807,0,0.0,0.2004056874990191,0.0,39,0.39000000000000007,3.2888433065960325,3.799287654684472
1275,0.1,0.4,0.8558230965178417,0.6058713689079015,24,0.24000000000000005,3.1226916332056733,2.118823748167415,80,0.8000000000000002,4.450804836314682,7.062745827224717
1276,0.1,0.4,0.4681614824917209,0.3573770671689844,0,0.0,1.1458824705719197,0.0,48,0.4800000000000001,3.3335085990554387,3.929979219430601
1277,0.1,0.4,0.6160158729901083,0.3129927068338376,0,0.0,1.9325927649402517,0.0,88,0.8800000000000001,4.252111318762255,10.82481229584775
1278,0.1,0.4,0.8263259040661557,0.3312580711407362,0,0.0,0.6477930470416172,0.0,53,0.5300000000000001,3.229694357926604,8.263057705411287
1279,0.1,0.4,0.3970245699291581,0.1225866484142372,707,7.070000000000001,1136.5259443571372,143.1112067316066,757,7.570000000000001,1136.373128738213,153.232225595228
1280,0.1,0.4,0.3825642754196572,0.5227835629888737,185,1.8500000000000003,6.664835862534337,8.46124428482448,228,2.2800000000000002,7.798637137699328,10.42791187535125
1281,0.1,0.4,1.1698155850127572,0.2383728147033793,0,0.0,0.7994525283284829,0.0,52,0.5200000000000001,3.3141725740177246,15.949388591238392
1282,0.1,0.4,0.770445179833511,0.2734178259481932,0,0.0,0.6943343530235315,0.0,44,0.44000000000000006,3.1548907953416974,7.749034786574626
1283,0.1,0.4,0.7750880456928243,0.5995585944654575,42,0.4200000000000001,6.511106638473453,3.393506720986357,100,1.0000000000000002,7.0302618473206016,8.079777907110374
1284,0.1,0.4,0.6606540254295995,0.3294909000351115,0,0.0,1.1074735150937538,0.0,61,0.6100000000000001,4.079536375102097,7.644349120664467
1285,0.1,0.4,0.8435624380088416,0.582264578592593,0,0.0,1.5831754322202303,0.0,45,0.45000000000000007,3.8763691470346253,4.074641398648268
1286,0.1,0.4,0.4447630115179846,0.4454052063002794,1,0.010000000000000002,2.0297969561603857,0.062409886159107066,67,0.6700000000000002,3.813792278031058,4.181462372660174
1287,0.1,0.4,0.4210948718986328,0.2682258152468268,12,0.12000000000000002,2.598449149449323,1.17744503314623,69,0.6900000000000002,4.081139062508201,6.770308940590823
1288,0.1,0.4,0.9241353048061324,0.4764112854764604,0,0.0,0.07766384587713067,0.0,45,0.45000000000000007,3.1944579729390705,5.455644364444156
1289,0.1,0.4,0.650253520736849,0.3898557804692625,0,0.0,0.9559310586497061,0.0,58,0.5800000000000001,3.242281757555157,6.046258977701433
1290,0.1,0.4,0.4932019142599465,0.8047505902762278,88,0.8800000000000001,4.330611469638754,3.370746863942792,152,1.5200000000000002,6.153113108554737,5.8221991286284585
1291,0.1,0.4,0.7590304289140205,0.3145172345028406,0,0.0,1.1406166907590563,0.0,64,0.6400000000000001,3.1815242503063654,9.653276140670952
1292,0.1,0.4,0.6649130950462085,0.0902145880831383,180,1.8000000000000003,4.727296833683271,82.91643821924139,207,2.0700000000000003,5.644554415702871,95.35390395212758
1293,0.1,0.4,0.6305724187158513,0.1872762385442856,40,0.4000000000000001,3.3203650172100057,8.417677859419664,100,1.0000000000000002,5.13080920829378,21.044194648549162
1294,0.1,0.4,0.5071831292004323,0.3777699957106253,12,0.12000000000000002,2.249831016788678,1.0069284252836845,91,0.9100000000000001,3.9111556901292666,7.635873891734608
1295,0.1,0.4,0.4177542967014916,0.240311291124182,28,0.28,3.5640390762097836,3.04217923264299,96,0.9600000000000002,4.737853017299744,10.430328797633111
1296,0.1,0.4,1.1543179980143523,0.2969457222886764,0,0.0,1.6823851072739855,0.0,74,0.7400000000000001,3.8702500418473997,17.978776389397964
1297,0.1,0.4,0.5743881320014995,0.5740977143618983,13,0.13000000000000003,3.192186761384905,0.8129110177174949,70,0.7000000000000002,4.288519078223002,4.377213172324972
1298,0.1,0.4,0.5655496314687231,0.2000639934864521,0,0.0,1.364753323380272,0.0,63,0.6300000000000001,3.2652170770788844,11.130696909031233
1299,0.1,0.4,0.4004560533765107,1.043675049090245,3,0.030000000000000006,2.1577079858979906,0.07194337938187427,66,0.6600000000000001,4.225765172541163,1.582754346401234
1300,0.1,0.4,0.6123650615855992,0.1953977381739997,92,0.9200000000000002,4.108516266076077,18.020163063411168,153,1.5300000000000002,5.172417526558148,29.968314659803355
1301,0.1,0.4,0.7004012151893984,0.3001858847181448,80,0.8000000000000002,6.065422923324564,11.666125071920522,135,1.3500000000000003,7.494335887650559,19.68658605886588
1302,0.1,0.4,0.8404018974817151,0.5563357499990585,0,0.0,0.6939067840259251,0.0,56,0.56,3.212438556538056,5.287107005420701
1303,0.1,0.4,1.1792277194790994,0.9345927895881404,0,0.0,0.5643754136053815,0.0,54,0.5400000000000001,3.6224274675947217,4.25842527096302
1304,0.1,0.4,0.6036660090179881,0.5912851586312436,131,1.3100000000000003,6.035982298766492,8.358937099446441,226,2.2600000000000002,7.504416548537418,14.420761713548822
1305,0.1,0.4,1.777025713150306,0.1210560669553431,0,0.0,1.7584743950152553,0.0,56,0.56,3.660019157177666,51.37776364666169
1306,0.1,0.4,1.1029013097777474,0.3174705261515087,10,0.10000000000000002,2.4166742260194667,2.1712671313686807,69,0.6900000000000002,4.60752831608525,14.981743206443896
1307,0.1,0.4,2.9609008833166235,0.1254581605637589,0,0.0,0.16828279431823984,0.0,38,0.38000000000000006,3.1553966282855175,56.05167145985045
1308,0.1,0.4,2.090967877281421,0.3217477165697442,0,0.0,0.5008103354134408,0.0,39,0.39000000000000007,3.154871281550761,15.840778157530952
1309,0.1,0.4,0.4582531712694915,0.1086996370444198,126,1.2600000000000002,73.89589479699373,33.199225148033776,191,1.9100000000000004,74.3071611661989,50.32580954979723
1310,0.1,0.4,1.3146805416711524,0.1109276300542011,21,0.21000000000000005,3.2087945383578163,15.555350908518198,78,0.7800000000000001,4.504150647096921,57.77701766021045
1311,0.1,0.4,1.566094752941497,0.7621989366766351,0,0.0,0.30146487211682277,0.0,38,0.38000000000000006,3.160019058505315,4.879926826523576
1312,0.1,0.4,0.8978059276582008,0.0707397669806472,53,0.5300000000000001,7.140171435195228,42.041163864469674,102,1.0200000000000002,7.599825187009741,80.9094097014322
1313,0.1,0.4,0.3424799835751058,0.4456634540687746,0,0.0,0.6282977805366522,0.0,40,0.4000000000000001,3.154871282077264,1.9211805480591102
1314,0.1,0.4,0.7868356352784568,0.1802796140652132,24,0.24000000000000005,3.136497772217861,6.546793762775351,80,0.8000000000000002,4.5591954103397505,21.822645875917836
1315,0.1,0.4,0.852897897837759,0.5387853795353492,64,0.6400000000000001,5.421220925978271,6.332004766523559,127,1.2700000000000002,7.176775778254241,12.565071958570186
1316,0.1,0.4,1.5006039852985338,0.2699637088101559,0,0.0,0.7860268748679071,0.0,43,0.4300000000000001,3.295720628554543,14.93857536727579
1317,0.1,0.4,0.6424017207932607,1.4404260560625088,21,0.21000000000000005,2.036428646044063,0.5853492131668058,296,2.9600000000000004,4.428688439935953,8.250636528446405
1318,0.1,0.4,0.54113732609006,0.1771215693641395,11,0.11000000000000001,2.72599912167926,2.1004325617850967,80,0.8000000000000002,3.9885225398216084,15.275873176618886
1319,0.1,0.4,0.4819043252371411,0.1720686785625579,56,0.56,6.715080273989759,9.802278673958572,122,1.2200000000000002,7.0973386557164195,21.354964253981176
1320,0.1,0.4,1.0228406039758706,0.5986557760487389,0,0.0,1.8440266143563582,0.0,62,0.6200000000000001,3.949645597648129,6.6206783580483055
1321,0.1,0.4,0.95914791534105,0.1687194401469933,74,0.7400000000000001,3.185607159711318,26.29251913465059,151,1.5100000000000002,5.102071990056861,53.65095120719242
1322,0.1,0.4,0.7928468635699429,0.3532874103482813,0,0.0,1.0814634216338945,0.0,48,0.4800000000000001,3.154871281550809,6.732593692950995
1323,0.1,0.4,0.6884027523447207,0.2703568866014446,0,0.0,1.9751843223743442,0.0,87,0.8700000000000002,3.797383853812387,13.84536570504514
1324,0.1,0.4,0.3806201731472318,0.246439832090262,253,2.5300000000000007,31.32518774150619,24.42201180240305,293,2.9300000000000006,31.91771157858532,28.28319943914661
1325,0.1,0.4,0.9207331222952988,0.2885747633644885,44,0.44000000000000006,3.92366342301694,8.774211773723167,116,1.1600000000000001,6.137907420122766,23.132012857997434
1326,0.1,0.4,0.6625649540300221,0.0784483026868441,0,0.0,0.8784479706175387,0.0,73,0.7300000000000001,3.465247463585674,38.53432769386009
1327,0.1,0.4,0.8059072266055948,0.3058066670234526,19,0.19000000000000003,3.14325126768512,3.1294766752771594,76,0.7600000000000001,4.890016220682785,12.517906701108638
1328,0.1,0.4,0.720720822572087,0.2755225891557059,54,0.5400000000000001,2.567775102151101,8.828433209903363,150,1.5000000000000002,4.56497733277599,24.523425583064892
1329,0.1,0.4,1.283057977487444,0.0573279879010217,0,0.0,0.9258391795658896,0.0,59,0.5900000000000001,3.510301102248731,82.52995552806816
1330,0.1,0.4,0.6884296302042106,0.4649932931854326,0,0.0,0.7814617756519745,0.0,60,0.6000000000000001,3.619056563844623,5.551931933427436
1331,0.1,0.4,0.622333999135416,0.1907777780679377,37,0.37000000000000005,3.5148226043126303,7.543579695577312,103,1.0300000000000002,5.458044441416189,20.999694828228733
1332,0.1,0.4,1.2489329585831968,0.2539282571331064,0,0.0,1.4924595314213518,0.0,68,0.6800000000000002,4.093693657221219,20.903404504510142
1333,0.1,0.4,0.6625275254086608,0.0891461232623975,9,0.09000000000000002,2.5040554263018664,4.1804592213778005,71,0.7100000000000002,4.583198853275586,32.979178301980426
1334,0.1,0.4,0.3566209056458495,0.0966869379817802,87,0.8700000000000002,16.638336390575233,20.05572019267709,142,1.4200000000000004,16.58192351708535,32.73462376276031
1335,0.1,0.4,0.3672402881905837,0.3050791148042662,10,0.10000000000000002,2.602284611937342,0.7523464209156843,70,0.7000000000000002,4.058641402216695,5.266424946409789
1336,0.1,0.4,0.434854518553936,0.8402561831380505,71,0.7100000000000002,4.257023605680936,2.2965221378990495,131,1.3100000000000003,5.426922330722396,4.237245071334866
1337,0.1,0.4,0.3982191638046842,0.2651354756389554,0,0.0,1.0453770166716683,0.0,53,0.5300000000000001,3.220071832062784,4.975196083904231
1338,0.1,0.4,0.390451982231087,0.064326012040067,88,0.8800000000000001,41.194422217463234,33.38440910861014,141,1.4100000000000004,42.06598060712665,53.490928230841256
1339,0.1,0.4,0.3482999941915894,0.3202028382649209,17,0.17000000000000004,2.5675899536093674,1.1557322409565467,93,0.9300000000000002,4.200259213305272,6.322535200526992
1340,0.1,0.4,1.273016740928404,0.1903530319894877,0,0.0,1.6043718437534753,0.0,53,0.5300000000000001,4.019242202874069,22.152880415155224
1341,0.1,0.4,0.9465231039022068,0.2609031421788086,57,0.5700000000000001,4.833948198428875,12.92429263017705,109,1.0900000000000003,6.260810861982664,24.714875380514016
1342,0.1,0.4,0.5508618041370658,0.3028899993992491,0,0.0,1.229131102017833,0.0,47,0.4700000000000001,3.3695360902042726,5.342390151084804
1343,0.1,0.4,0.8041711644058329,0.7964377063629474,0,0.0,0.685905606664754,0.0,44,0.44000000000000006,3.15504923887804,2.7767026654414115
1344,0.1,0.4,0.8657611593645754,0.1713932754210283,7,0.07,2.483993246973924,2.209949639456684,56,0.56,4.088563003191645,17.679597115653472
1345,0.1,0.4,1.0697553365205383,0.2328316429567115,0,0.0,0.4644474464544702,0.0,57,0.5700000000000001,3.453308741475794,16.368064658045498
1346,0.1,0.4,0.5920177185781926,0.3685732418347089,39,0.39000000000000007,6.646004526752207,3.915214196915289,95,0.9500000000000002,6.784926036551411,9.537060223255192
1347,0.1,0.4,0.5011607757887122,0.5889978564875191,82,0.8200000000000002,4.484354738447273,4.360710226067819,166,1.6600000000000004,6.829954526312674,8.827779238137293
1348,0.1,0.4,0.3014464723769554,0.2750610288907265,190,1.9000000000000004,25.767833127340786,13.014118626373799,242,2.4200000000000004,24.656491167151128,16.575877408328733
1349,0.1,0.4,0.4425905633942096,0.2791784948785771,56,0.56,3.8866200247759806,5.548661520485194,121,1.2100000000000002,4.925122508558554,11.989072213905509
1350,0.1,0.4,0.8811848084567873,0.5199477000885439,0,0.0,0.4398878204153934,0.0,68,0.6800000000000002,3.1913812566846183,7.202715648715418
1351,0.1,0.4,0.959894539750864,0.3692245607975449,0,0.0,1.009407721451976,0.0,102,1.0200000000000002,4.01468674194974,16.57345783740302
1352,0.1,0.4,0.7285762801947431,0.2194763557460556,0,0.0,1.408459692048921,0.0,48,0.4800000000000001,3.16234873924519,9.958835124423242
1353,0.1,0.4,0.3851788336961849,0.109219281846023,98,0.9800000000000002,6.756644416524261,21.600767891105104,133,1.3300000000000003,7.280684430801632,29.31532785221407
1354,0.1,0.4,0.5695632337378274,0.1850417712167816,98,0.9800000000000002,18.553356695987414,18.85290431292527,169,1.6900000000000004,18.571951701016562,32.511641111065
1355,0.1,0.4,0.6793871583403237,0.2124286501855805,0,0.0,1.8870557489032993,0.0,75,0.7500000000000001,3.4233673057912,14.991515042524323
1356,0.1,0.4,0.540671190676703,0.7400036883686376,0,0.0,1.892347660662632,0.0,65,0.6500000000000001,4.099361064973674,2.9681969788100795
1357,0.1,0.4,0.6760957952935442,0.1373649976832565,0,0.0,1.4863429821807892,0.0,55,0.5500000000000002,3.888444827290124,16.91900655566234
1358,0.1,0.4,1.0365073577474435,0.1791435653053198,0,0.0,1.6616009111997947,0.0,58,0.5800000000000001,3.751858608450377,20.97389970681188
1359,0.1,0.4,0.6023995930859504,0.1952536603287414,34,0.3400000000000001,4.126805994534981,6.556082652444972,98,0.9800000000000002,5.808026180830659,18.896944115870802
1360,0.1,0.4,0.6302196532465231,0.3560946147574438,52,0.5200000000000001,5.190471556411147,5.751881068031187,112,1.12,6.550880256237051,12.388666915759478
1361,0.1,0.4,0.6384961511284952,0.2349396810834449,23,0.23000000000000004,2.5846955234822704,3.906697297853307,96,0.9600000000000002,4.202508723827527,16.306214808431193
1362,0.1,0.4,0.5156975923974774,0.3219855261517508,0,0.0,1.4603094138112465,0.0,53,0.5300000000000001,3.7430196265628215,5.305357340850009
1363,0.1,0.4,0.5220450299619654,0.5221938042165631,0,0.0,1.5349898290113622,0.0,74,0.7400000000000001,3.836595575559645,4.623682326519468
1364,0.1,0.4,1.0071496093483467,0.1041721290120982,1,0.010000000000000002,2.020192497960665,0.604258079211967,49,0.4900000000000001,3.7188154005686536,29.60864588138638
1365,0.1,0.4,0.4701944746767674,0.546931710005608,27,0.2700000000000001,3.736293954161388,1.45073536878838,91,0.9100000000000001,5.801213772281986,4.889515502212688
1366,0.1,0.4,1.7312755126141883,0.1057663999825085,3,0.030000000000000006,2.2281318916643342,3.0691614602448842,72,0.7200000000000002,3.66493661785098,73.65987504587723
1367,0.1,0.4,1.6899820869670306,0.1273789602441488,0,0.0,0.9577437892825631,0.0,53,0.5300000000000001,3.16710623813076,43.94811868732802
1368,0.1,0.4,0.6696643002300713,0.2900487182189392,0,0.0,0.22194521287110297,0.0,40,0.4000000000000001,3.1553262118520653,5.771998445142107
1369,0.1,0.4,0.6742148073198974,0.452826676411463,39,0.39000000000000007,3.829347341329755,3.6292000415385606,153,1.5300000000000002,5.295466183218101,14.237630932189738
1370,0.1,0.4,0.9159342826862752,0.2243715970532744,0,0.0,0.5674050108839761,0.0,40,0.4000000000000001,3.1549200451721804,10.205550688182665
1371,0.1,0.4,0.6626532440801077,0.417995255075374,100,1.0000000000000002,2.8137531357357477,9.908205237291156,146,1.4600000000000002,4.396174002951678,14.465979646445088
1372,0.1,0.4,0.5799846287812034,0.3432321224100727,0,0.0,0.8374366311145892,0.0,41,0.4100000000000001,3.154872351258763,4.330045220756466
1373,0.1,0.4,0.4254787703484272,0.4981584065906694,0,0.0,1.23045983390044,0.0,56,0.56,3.16055718961943,2.9893617703075965
1374,0.1,0.4,1.895444933230497,0.1812338157789375,0,0.0,0.9568577332328194,0.0,63,0.6300000000000001,3.395187309137133,41.18058427737661
1375,0.1,0.4,0.5124870096011226,0.1036225416498114,13,0.13000000000000003,2.3417099379683655,4.018389133014187,76,0.7600000000000001,4.071909584433576,23.492121085313705
1376,0.1,0.4,0.6791959518113381,0.2145474310332867,0,0.0,1.7544843663726224,0.0,49,0.4900000000000001,3.7822058877788707,9.695001205115844
1377,0.1,0.4,0.724396118717784,0.6757868535858758,31,0.31000000000000005,3.12568093554965,2.0768641363298643,119,1.1900000000000002,4.836515582695436,7.972478458814641
1378,0.1,0.4,0.5041784253366848,0.711218463430163,0,0.0,1.7854987187938176,0.0,64,0.6400000000000001,3.370567492304767,2.835575572124847
1379,0.1,0.4,0.7394560121316297,0.3423423996808624,0,0.0,0.6999889584317913,0.0,46,0.4600000000000001,3.3978301520974887,6.209970009149525
1380,0.1,0.4,0.5693139633661786,0.3207148257949025,0,0.0,1.6734455527929164,0.0,57,0.5700000000000001,3.900982135251901,6.323938999281046
1381,0.1,0.4,1.222664481392204,0.2894806495175531,0,0.0,1.4065600577703172,0.0,80,0.8000000000000002,3.416108026451052,21.11824198663866
1382,0.1,0.4,1.018738875862208,0.5384393958160437,0,0.0,1.3101329260591137,0.0,39,0.39000000000000007,3.154871281550762,4.611802236629992
1383,0.1,0.4,1.0955902157847035,0.5414118418813957,79,0.7900000000000001,7.600285789699832,9.991426621994721,145,1.4500000000000002,8.123157805852525,18.33869443277512
1384,0.1,0.4,0.7281944454603608,0.1890727101954317,66,0.6600000000000001,2.9593461679269457,15.887020841977465,118,1.1800000000000002,4.536155923349015,28.40406756595971
1385,0.1,0.4,0.5152313427935191,0.1414568299190423,68,0.6800000000000002,4.790785821798375,15.479869074725277,110,1.1000000000000003,5.736602164009338,25.040964679702657
1386,0.1,0.4,1.3600479597618795,0.0932461096441528,0,0.0,1.0344083325525522,0.0,45,0.45000000000000007,3.243118450306422,41.02192468326908
1387,0.1,0.4,0.6553791780610595,0.485084070816107,72,0.7200000000000002,10.417383486036762,6.079783853370022,137,1.3700000000000003,12.610257927909776,11.568477609884624
1388,0.1,0.4,0.9593040234870396,0.2575940315094412,37,0.37000000000000005,10.123447102880462,8.611964110016546,83,0.8300000000000002,9.159240701857096,19.31873030084793
1389,0.1,0.4,0.9225730488947392,0.20575163659691,18,0.18000000000000005,2.880701459570861,5.044405464632735,76,0.7600000000000001,4.677738598450335,21.29860085067155
1390,0.1,0.4,0.968133655460083,0.5183284389671721,0,0.0,1.9129361450605653,0.0,91,0.9100000000000001,3.979155879551532,10.623110274252108
1391,0.1,0.4,0.7550101658842044,0.301093766766848,0,0.0,0.9009136654622896,0.0,47,0.4700000000000001,3.154871281550761,7.3659524277107895
1392,0.1,0.4,0.5629807006724933,0.5656378407406947,0,0.0,0.9498742401827819,0.0,48,0.4800000000000001,3.2060664772874703,2.985907201338995
1393,0.1,0.4,1.169719069748366,0.219084722457868,0,0.0,1.6642086077894245,0.0,63,0.6300000000000001,3.3040926166040396,21.02277505004906
1394,0.1,0.4,0.3750185971498933,0.4906752319023176,99,0.9900000000000002,5.388599603207795,4.729049723722166,154,1.5400000000000003,6.295140307240472,7.35629957023448
1395,0.1,0.4,1.0554426656460263,0.6923752838000743,0,0.0,1.4177063371455965,0.0,75,0.7500000000000001,3.569144179248819,7.145528748603226
1396,0.1,0.4,0.8557200628920457,0.3462321700207561,0,0.0,0.6292021756442643,0.0,42,0.4200000000000001,3.154871317090173,6.487742502254946
1397,0.1,0.4,0.6588082832619022,0.1002363813953162,37,0.37000000000000005,7.52233573684185,15.199013909278433,93,0.9300000000000002,7.943075284416649,38.202926853051196
1398,0.1,0.4,0.7412481189875905,0.0610288289946442,162,1.6200000000000003,16.490996813733783,122.97691645710574,210,2.1000000000000005,16.764256911224575,159.41452133328522
1399,0.1,0.4,0.6986703415920053,0.5029113856541183,0,0.0,1.3588004967924399,0.0,57,0.5700000000000001,3.196332390920629,4.949208077053477
1400,0.1,0.4,0.6100827716392845,0.3075298607180658,0,0.0,1.5372029796126716,0.0,71,0.7100000000000002,3.187489339970045,8.803185137300353
1401,0.1,0.4,0.4737659641757007,0.0853466762587624,132,1.3200000000000003,12.040203932257976,45.79638453170863,172,1.7200000000000004,13.259822695374854,59.67407681404458
1402,0.1,0.4,0.642105160214194,0.132610451771169,6,0.06000000000000001,2.3612668963042567,1.8157651366411607,74,0.7400000000000001,3.4471470028208975,22.394436685240983
1403,0.1,0.4,0.7428971748699085,0.4126283148290597,0,0.0,1.5512234266261455,0.0,80,0.8000000000000002,3.5999317411235543,9.002014018083925
1404,0.1,0.4,1.6731838149206926,0.2915398052223468,0,0.0,1.5501900036683545,0.0,62,0.6200000000000001,3.202563826922854,22.23911509398481
1405,0.1,0.4,0.6356747994400781,0.4848716351230882,0,0.0,1.205926716674649,0.0,44,0.44000000000000006,3.155137003226741,3.605295859421526
1406,0.1,0.4,0.9297692089753524,0.1744799928708964,685,6.850000000000001,3.684424344485945,228.13930470934213,676,6.760000000000002,6.356189278145282,225.14185399053324
1407,0.1,0.4,0.65171002291512,0.2170614825300791,0,0.0,1.532039842280477,0.0,55,0.5500000000000002,3.3700903611772386,10.320823287753434
1408,0.1,0.4,1.3792115668844014,0.5913869253574605,0,0.0,0.45425432901635354,0.0,43,0.4300000000000001,3.168978765569467,6.267691974693854
1409,0.1,0.4,0.5654598563213777,0.2915823051289038,148,1.4800000000000002,7.308614885729885,17.938343922003163,230,2.3000000000000003,8.797920370962983,27.877156095004914
1410,0.1,0.4,1.2158178250048588,0.4930690095863212,3,0.030000000000000006,2.2010333680072938,0.4623406414847924,68,0.6800000000000002,3.582711654636032,10.479721206988629
1411,0.1,0.4,0.3947653952699664,0.2482720611902641,24,0.24000000000000005,3.422266333508645,2.3850774431326567,92,0.9200000000000002,4.955137131982405,9.14279686534185
1412,0.1,0.4,0.4840168558849579,0.3121086502562982,13,0.13000000000000003,2.614765407700237,1.2600217747364164,69,0.6900000000000002,4.437456150391056,6.687807881293287
1413,0.1,0.4,0.607525857691207,0.4515769772148892,0,0.0,1.8207930776558954,0.0,81,0.8100000000000002,3.7871669429237107,6.810798180036907
1414,0.1,0.4,0.5090131632527933,0.6424016416932956,0,0.0,0.960817990118302,0.0,49,0.4900000000000001,3.224336782572062,2.4266015391130162
1415,0.1,0.4,0.7818610593126522,0.5828871293995181,26,0.26000000000000006,4.392361111694247,2.1797088274910705,79,0.7900000000000001,4.530765312952603,6.6229614373767145
1416,0.1,0.4,1.4746055925953714,0.2347182933916698,0,0.0,0.9993174907074093,0.0,40,0.4000000000000001,3.154872775751629,15.70612127507597
1417,0.1,0.4,0.8911101732859974,0.1543990870576409,0,0.0,0.9993669099759293,0.0,53,0.5300000000000001,3.154872214652048,19.118004550816334
1418,0.1,0.4,1.104774850106008,0.4925694424966725,0,0.0,0.8735920760696173,0.0,43,0.4300000000000001,3.154873943455337,6.027743813360801
1419,0.1,0.4,0.97182980056277,0.1815064597060973,23,0.23000000000000004,2.4885546033688843,7.696725177556051,93,0.9300000000000002,4.532599599078203,31.121540935335332
1420,0.1,0.4,0.7406990737094098,0.3052460316453538,0,0.0,1.184355542356872,0.0,76,0.7600000000000001,3.4683309362614194,11.526179656308889
1421,0.1,0.4,0.9085751335190152,0.2334146665815991,47,0.4700000000000001,6.139688230511416,11.434326273490944,100,1.0000000000000002,6.823910780128961,24.328353773384986
1422,0.1,0.4,1.496558187209028,0.4297039590356065,23,0.23000000000000004,2.559698189095991,5.006475618565839,106,1.0600000000000003,4.617794588012331,23.07332241599908
1423,0.1,0.4,0.4089145621710315,0.169015036873828,44,0.44000000000000006,5.5861639719230105,6.653343198154625,108,1.0800000000000003,6.384929606565597,16.330933304561356
1424,0.1,0.4,1.1910931818096824,0.2149139173220721,15,0.15000000000000002,2.764500992326201,5.195800587791412,82,0.8200000000000002,4.111342444848834,28.40370987992639
1425,0.1,0.4,0.7702809566381419,0.1345292429252926,128,1.2800000000000002,5.789520472653564,45.806008560734874,192,1.9200000000000004,6.589552138248833,68.70901284110231
1426,0.1,0.4,0.9670321819331776,0.2834827603177581,0,0.0,1.8715402309715135,0.0,95,0.9500000000000002,3.7555514898636093,20.25433071765022
1427,0.1,0.4,0.6505633100356777,0.3427613693970917,30,0.30000000000000004,4.042674147566321,3.5587622037527247,84,0.8400000000000002,5.104567742161302,9.964534170507628
1428,0.1,0.4,0.576829500950521,0.3407816344634566,65,0.6500000000000001,2.349082887949554,6.876455802264721,160,1.6000000000000003,4.216675503685708,16.92666043634393
1429,0.1,0.4,1.7236927194119025,0.399794197836698,2,0.020000000000000004,2.049912520912088,0.5389312578630677,66,0.6600000000000001,3.6248634516519553,17.784731509481237
1430,0.1,0.4,0.5087920599671135,0.3306859618914367,241,2.4100000000000006,6.851385238280779,23.175100507503892,281,2.8100000000000005,8.652624942728712,27.02159021829292
1431,0.1,0.4,0.5799601034321217,0.2662237431849845,0,0.0,0.739455064576037,0.0,38,0.38000000000000006,3.1549341480352484,5.173863266937106
1432,0.1,0.4,0.7875637957109513,0.3173763611137735,8,0.08000000000000002,2.395066732774111,1.2407411077295456,64,0.6400000000000001,3.4221187370279176,9.925928861836365
1433,0.1,0.4,1.837046197536898,1.0501451475058747,0,0.0,0.36704193252947254,0.0,39,0.39000000000000007,3.154871308723904,4.263982095361859
1434,0.1,0.4,0.4160423910796928,0.2181137072183611,121,1.2100000000000002,29.06935634323687,14.425139174725446,203,2.0300000000000002,30.146770913801323,24.200853326192274
1435,0.1,0.4,0.6070959057048831,0.3455698774162943,0,0.0,1.822055368064274,0.0,102,1.0200000000000002,4.05836058852112,11.199576849131182
1436,0.1,0.4,1.1068141848603483,0.2578488224010824,12,0.12000000000000002,4.296841455989571,3.2193695162742637,56,0.56,5.1191284829693755,15.023724409279895
1437,0.1,0.4,1.7736223838286442,0.3393162542606437,0,0.0,0.5847244683100478,0.0,38,0.38000000000000006,3.2330126937005077,12.414239249373939
1438,0.1,0.4,0.5258814987283581,0.3362961831151084,0,0.0,0.8940913359175152,0.0,55,0.5500000000000002,3.358163789056015,5.375373681419336
1439,0.1,0.4,0.8415041718928388,0.4379812266683597,3,0.030000000000000006,2.1234000069978487,0.3602483910785979,56,0.56,4.457994462946465,6.72463663346716
1440,0.1,0.4,0.4352102759163976,0.8562043556905787,411,4.110000000000001,47.52083709636601,13.057004310128246,500,5.000000000000001,47.03650284743764,15.884433467309298
1441,0.1,0.4,0.4607425316854965,0.3463273808617613,0,0.0,0.37204139598339925,0.0,76,0.7600000000000001,3.355635323583692,6.319243428170274
1442,0.1,0.4,0.5341094164311344,0.7017281000822033,0,0.0,1.5095071847120618,0.0,69,0.6900000000000002,3.1628453875649902,3.2823922229841496
1443,0.1,0.4,0.5401957796157211,0.3003051179907542,0,0.0,0.8652202370226326,0.0,58,0.5800000000000001,3.1974041994119973,6.5207336931476405
1444,0.1,0.4,0.527696582436493,0.4977684154370307,0,0.0,1.1799030737971925,0.0,63,0.6300000000000001,3.1550579919276114,4.174240929930075
